date,open,high,low,close,adj_close,volume
2019-01-02,316.19000244140625,323.95001220703125,313.7099914550781,323.80999755859375,314.6451416015625,3292200.0
2019-01-03,319.489990234375,319.739990234375,309.3999938964844,310.8999938964844,302.1005554199219,5705600.0
2019-01-04,316.69000244140625,328.44000244140625,316.0799865722656,327.0799865722656,317.8225402832031,4448800.0
2019-01-07,330.5199890136719,330.69000244140625,323.3500061035156,328.1099853515625,318.8233947753906,4030300.0
2019-01-08,334.1099853515625,341.25,332.6499938964844,340.5299987792969,330.8918762207031,4736500.0
2019-01-09,342.9599914550781,347.20001220703125,340.8699951171875,343.8299865722656,334.0985107421875,4213900.0
2019-01-10,346.510009765625,353.4700012207031,343.0,352.6099853515625,342.6300048828125,5358100.0
2019-01-11,348.55999755859375,354.3599853515625,348.0899963378906,352.8999938964844,342.91180419921875,3158900.0
2019-01-14,348.20001220703125,352.80999755859375,347.010009765625,350.3599853515625,340.44366455078125,2476400.0
2019-01-15,352.0,353.32000732421875,347.9800109863281,352.239990234375,342.2704772949219,2940900.0
2019-01-16,352.5,355.0,351.55999755859375,352.05999755859375,342.0955810546875,2731100.0
2019-01-17,350.75,363.8299865722656,350.7300109863281,359.0899963378906,348.92657470703125,4270400.0
2019-01-18,363.8800048828125,367.32000732421875,361.32000732421875,364.7300109863281,354.406982421875,4256500.0
2019-01-22,362.8599853515625,364.20001220703125,354.2300109863281,357.8999938964844,347.770263671875,4336500.0
2019-01-23,361.9100036621094,362.20001220703125,353.6700134277344,358.6099853515625,348.4601745605469,2924900.0
2019-01-24,358.9100036621094,363.17999267578125,356.8999938964844,358.2699890136719,348.1297912597656,2801300.0
2019-01-25,362.489990234375,366.94000244140625,360.3299865722656,364.20001220703125,353.8919677734375,3185600.0
2019-01-28,360.6499938964844,363.1700134277344,357.5,362.9700012207031,352.6968078613281,3128900.0
2019-01-29,363.07000732421875,367.7799987792969,362.4100036621094,364.9100036621094,354.5819091796875,3202700.0
2019-01-30,387.3999938964844,391.9700012207031,380.5,387.7200012207031,376.74627685546875,12705300.0
2019-01-31,387.1600036621094,388.989990234375,382.0799865722656,385.6199951171875,374.7057189941406,6878500.0
2019-02-01,386.1099853515625,392.79998779296875,384.7300109863281,387.42999267578125,376.4644775390625,5625700.0
2019-02-04,388.9700012207031,397.07000732421875,388.1199951171875,397.0,385.7636413574219,4256600.0
2019-02-05,400.75,410.75,399.54998779296875,410.17999267578125,398.5705871582031,7230400.0
2019-02-06,411.510009765625,413.8800048828125,405.6600036621094,411.1099853515625,399.4742431640625,5356000.0
2019-02-07,407.92999267578125,410.3500061035156,402.2900085449219,405.1700134277344,395.6802673339844,5211400.0
2019-02-08,400.0,404.9599914550781,397.79998779296875,404.9100036621094,395.4263916015625,4570900.0
2019-02-11,408.1000061035156,409.8299865722656,402.69000244140625,403.95001220703125,394.4888916015625,3046900.0
2019-02-12,407.0,411.2099914550781,405.3999938964844,410.7200012207031,401.1003112792969,3263300.0
2019-02-13,412.5199890136719,412.7200012207031,407.6700134277344,410.5799865722656,400.96356201171875,3078700.0
2019-02-14,408.92999267578125,412.2200012207031,407.79998779296875,409.82000732421875,400.22137451171875,2724300.0
2019-02-15,412.4800109863281,418.04998779296875,411.42999267578125,417.9700012207031,408.1805114746094,4017300.0
2019-02-19,415.5,417.94000244140625,414.5400085449219,416.260009765625,406.51055908203125,3051500.0
2019-02-20,417.1400146484375,421.8399963378906,417.1099853515625,421.54998779296875,411.6766052246094,3990100.0
2019-02-21,421.5799865722656,422.4100036621094,415.67999267578125,417.5799865722656,407.79962158203125,2880500.0
2019-02-22,419.70001220703125,424.4700012207031,419.1400146484375,424.04998779296875,414.1180725097656,3132300.0
2019-02-25,427.489990234375,429.9200134277344,426.5199890136719,426.8699951171875,416.8720397949219,3276100.0
2019-02-26,426.0,429.0,424.25,426.7699890136719,416.77435302734375,2503700.0
2019-02-27,427.1700134277344,436.3299865722656,427.1499938964844,435.44000244140625,425.24127197265625,4603800.0
2019-02-28,438.70001220703125,441.4200134277344,437.0799865722656,439.9599914550781,429.6553955078125,5063100.0
2019-03-01,446.010009765625,446.010009765625,440.19000244140625,440.6199951171875,430.29998779296875,5124200.0
2019-03-04,443.2200012207031,444.5,426.6300048828125,432.69000244140625,422.55572509765625,5971000.0
2019-03-05,431.0400085449219,433.8500061035156,428.6400146484375,430.1199951171875,420.0458984375,2844300.0
2019-03-06,429.70001220703125,432.0,422.0799865722656,424.4599914550781,414.51849365234375,4159400.0
2019-03-07,423.3599853515625,434.3500061035156,416.44000244140625,422.55999755859375,412.6629638671875,4893600.0
2019-03-08,416.7699890136719,423.42999267578125,415.5,422.5400085449219,412.6434631347656,3794900.0
2019-03-11,371.2699890136719,402.6700134277344,365.54998779296875,400.010009765625,390.6411437988281,34742200.0
2019-03-12,384.7099914550781,390.0,368.0,375.4100036621094,366.6173095703125,36922600.0
2019-03-13,378.42999267578125,381.7699890136719,363.3299865722656,377.1400146484375,368.3067932128906,32662300.0
2019-03-14,374.989990234375,380.3900146484375,372.1000061035156,373.29998779296875,364.55670166015625,13514100.0
2019-03-15,370.8800048828125,385.7099914550781,366.45001220703125,378.989990234375,370.11346435546875,26697700.0
2019-03-18,370.0,373.07000732421875,367.20001220703125,372.2799987792969,363.56060791015625,13119200.0
2019-03-19,371.1400146484375,378.7699890136719,371.010009765625,373.42999267578125,364.6836242675781,9856100.0
2019-03-20,374.70001220703125,380.79998779296875,373.67999267578125,376.1600036621094,367.3497314453125,8737600.0
2019-03-21,374.0400085449219,377.0,372.2300109863281,372.70001220703125,363.97076416015625,6951000.0
2019-03-22,368.7900085449219,369.8599853515625,361.5299987792969,362.1700134277344,353.6874084472656,10143900.0
2019-03-25,365.0,371.2099914550781,362.8900146484375,370.4599914550781,361.7832336425781,7939600.0
2019-03-26,375.5799865722656,375.6000061035156,367.6000061035156,370.3800048828125,361.7051086425781,6479700.0
2019-03-27,371.8900146484375,376.6600036621094,365.54998779296875,374.2099914550781,365.4454040527344,9600000.0
2019-03-28,376.6000061035156,376.6600036621094,372.3299865722656,374.44000244140625,365.66998291015625,4921300.0
2019-03-29,376.5199890136719,382.17999267578125,374.739990234375,381.4200134277344,372.4865417480469,7694700.0
2019-04-01,385.79998779296875,392.8999938964844,383.1000061035156,391.5400085449219,382.3695373535156,7735700.0
2019-04-02,388.5,394.8299865722656,388.5,390.75,381.5980224609375,6401000.0
2019-04-03,389.67999267578125,391.5400085449219,384.07000732421875,384.739990234375,375.7287292480469,7350300.0
2019-04-04,385.989990234375,397.05999755859375,385.1000061035156,395.8599853515625,386.58831787109375,9388100.0
2019-04-05,398.07000732421875,398.6600036621094,390.95001220703125,391.92999267578125,382.7503662109375,6857200.0
2019-04-08,376.20001220703125,379.79998779296875,371.8599853515625,374.5199890136719,365.74810791015625,14482600.0
2019-04-09,370.2900085449219,372.239990234375,367.75,369.0400085449219,360.396484375,7980100.0
2019-04-10,368.3999938964844,368.7900085449219,362.9200134277344,364.94000244140625,356.3925476074219,8285000.0
2019-04-11,364.6199951171875,371.0799865722656,364.2099914550781,370.1600036621094,361.4902648925781,6598400.0
2019-04-12,375.75,379.95001220703125,372.0,379.6400146484375,370.74822998046875,7334600.0
2019-04-15,376.70001220703125,377.8999938964844,373.67999267578125,375.4599914550781,366.6661682128906,3822100.0
2019-04-16,376.510009765625,384.6400146484375,375.0299987792969,381.7200012207031,372.7795104980469,7083800.0
2019-04-17,384.1000061035156,384.19000244140625,377.4800109863281,377.5199890136719,368.6778869628906,4424400.0
2019-04-18,377.5199890136719,382.1700134277344,377.5199890136719,380.07000732421875,371.1681823730469,4703100.0
2019-04-22,375.69000244140625,378.95001220703125,374.8999938964844,375.1700134277344,366.3829345703125,4147700.0
2019-04-23,375.5400085449219,376.8699951171875,372.6099853515625,374.0199890136719,365.2598571777344,4894500.0
2019-04-24,377.8900146484375,381.1499938964844,373.6600036621094,375.4599914550781,366.6661682128906,9855100.0
2019-04-25,376.010009765625,384.79998779296875,372.760009765625,382.79998779296875,373.8341979980469,6615000.0
2019-04-26,383.8900146484375,384.0,378.1400146484375,380.7900085449219,371.8713073730469,4259600.0
2019-04-29,378.489990234375,385.29998779296875,376.760009765625,379.04998779296875,370.1720275878906,5457300.0
2019-04-30,379.5,381.1400146484375,375.04998779296875,377.69000244140625,368.8439025878906,3732800.0
2019-05-01,378.5299987792969,381.20001220703125,376.3800048828125,376.79998779296875,367.9747314453125,2765600.0
2019-05-02,375.5,377.6499938964844,373.25,375.79998779296875,366.9981384277344,2438800.0
2019-05-03,376.0799865722656,377.8999938964844,374.2200012207031,376.4599914550781,367.6427001953125,2953800.0
2019-05-06,367.8800048828125,372.4800109863281,365.6300048828125,371.6000061035156,362.89654541015625,4747600.0
2019-05-07,366.3299865722656,367.7099914550781,355.0199890136719,357.2300109863281,348.8631286621094,9740300.0
2019-05-08,357.7699890136719,361.5199890136719,353.3299865722656,359.75,351.3240661621094,6030000.0
2019-05-09,354.760009765625,355.6499938964844,347.4700012207031,354.1300048828125,347.8226013183594,6075200.0
2019-05-10,351.8699951171875,355.5400085449219,347.54998779296875,354.6700134277344,348.3529357910156,4574100.0
2019-05-13,344.510009765625,346.6300048828125,337.0,337.3699951171875,331.361083984375,7757800.0
2019-05-14,339.8999938964844,346.1000061035156,337.2300109863281,343.0400085449219,336.93011474609375,4747800.0
2019-05-15,339.79998779296875,348.79998779296875,337.6400146484375,345.6400146484375,339.4837951660156,4810000.0
2019-05-16,348.6400146484375,356.5,345.82000732421875,353.80999755859375,347.5082702636719,6036500.0
2019-05-17,351.5,359.989990234375,351.1600036621094,355.0199890136719,348.69671630859375,5282900.0
2019-05-20,353.0,355.94000244140625,350.5299987792969,352.7900085449219,346.5064392089844,3219900.0
2019-05-21,358.0299987792969,360.7699890136719,354.8800048828125,358.75,352.36029052734375,4022600.0
2019-05-22,357.2200012207031,357.57000732421875,351.75,352.7799987792969,346.4966125488281,3841400.0
2019-05-23,345.9200134277344,351.4700012207031,341.1499938964844,350.54998779296875,344.30633544921875,5305400.0
2019-05-24,355.0,361.3999938964844,353.0,354.8999938964844,348.578857421875,5387500.0
2019-05-28,355.2900085449219,359.30999755859375,354.8800048828125,354.8800048828125,348.5592346191406,3504300.0
2019-05-29,352.5899963378906,352.7900085449219,346.04998779296875,348.79998779296875,342.58746337890625,4160500.0
2019-05-30,350.0,351.9200134277344,347.94000244140625,349.8699951171875,343.638427734375,2183900.0
